Date,Close price,Inner
2021-12-01,164.770004,0.8754759499860268
2021-12-02,163.759995,0.8535834157118763
2021-12-03,161.839996,0.8119663173356889
2021-12-06,165.320007,0.8873975858609405
2021-12-07,171.179993,1.0144162008941158
2021-12-08,175.080002,1.0989511710795261
2021-12-09,174.559998,1.087679781029838
2021-12-10,179.449997,1.1936733619861084
2021-12-13,175.740005,1.113257121124072
2021-12-14,174.330002,1.082694483559303
2021-12-15,179.300003,1.1904221545355642
2021-12-16,172.259995,1.037825874274404
2021-12-17,171.139999,1.013549307613204
2021-12-20,169.75,0.9834202684179743
2021-12-21,172.990005,1.0536492668832544
2021-12-22,175.639999,1.1110894327345422
2021-12-23,176.279999,1.1249618060851327
2021-12-27,180.330002,1.2127479837210873
2021-12-28,179.289993,1.1902051819461277
2021-12-29,179.380005,1.192156244555555
2021-12-30,178.199997,1.1665788827857368
2021-12-31,177.570007,1.1529234820245833
2022-01-03,182.009995,1.2491628120373033
2022-01-04,179.699997,1.199092257826183
2022-01-05,174.919998,1.0954829910395447
2022-01-06,172.0,1.0321903309786433
2022-01-07,172.169998,1.035875136798727
2022-01-10,172.190002,1.0363087351682663
2022-01-11,175.080002,1.0989511710795261
2022-01-12,175.529999,1.1087051185649097
2022-01-13,172.190002,1.0363087351682663
2022-01-14,173.070007,1.0553833569032451
2022-01-18,169.800003,0.9845041126127393
2022-01-19,166.229996,0.907122128287394
2022-01-20,164.509995,0.8698401032320994
2022-01-21,162.410004,0.8243215732557247
2022-01-24,161.619995,0.8071976673208396
2022-01-25,159.779999,0.7673146806402262
2022-01-26,159.690002,0.7653639431645494
2022-01-27,159.220001,0.7551763973096263
2022-01-28,170.330002,0.9959921501181136
2022-01-31,174.779999,1.0924484310446867
2022-02-01,174.610001,1.088763625224603
2022-02-02,175.839996,1.115424484379852
2022-02-03,172.899994,1.0516982259494105
2022-02-04,172.389999,1.0406437868135756
2022-02-07,171.660004,1.0248207193384753
2022-02-08,174.830002,1.0935322752394516
2022-02-09,176.279999,1.1249618060851327
2022-02-10,172.119995,1.034791292603962
2022-02-11,168.639999,0.9593603492124606
2022-02-14,168.880005,0.9645626192724326
2022-02-15,172.789993,1.049313890104195
2022-02-16,172.550003,1.044111966853557
2022-02-17,168.880005,0.9645626192724326
2022-02-18,167.300003,0.9303151542119958
2022-02-22,164.320007,0.8657220025006431
2022-02-23,160.070007,0.7736007732193794
2022-02-24,162.740005,0.8314745374402065
2022-02-25,164.850006,0.8772100400060174
2022-02-28,165.119995,0.8830622090818804
2022-03-01,163.199997,0.8414451323812764
2022-03-02,166.559998,0.9142751141474591
2022-03-03,166.229996,0.907122128287394
2022-03-04,163.169998,0.8407948865560507
2022-03-07,159.300003,0.756910487329617
2022-03-08,157.440002,0.7165938806038803
2022-03-09,162.949997,0.836026236541202
2022-03-10,158.520004,0.7400035539841683
2022-03-11,154.729996,0.6578529196439744
2022-03-14,150.619995,0.5687662503575687
2022-03-15,155.089996,0.6656561296536817
2022-03-16,159.589996,0.7631962547750198
2022-03-17,160.619995,0.7855220839605422
2022-03-18,163.979996,0.858352065726725
2022-03-21,165.380005,0.8886980775113918
2022-03-22,168.820007,0.9632621276219813
2022-03-23,170.210007,0.9933911884927943
2022-03-24,174.070007,1.0770589402635424
2022-03-25,174.720001,1.0911479393942354
2022-03-28,175.600006,1.110222561129214
2022-03-29,178.960007,1.1830525428953962
2022-03-30,177.770004,1.1572585336698926
2022-03-31,174.610001,1.088763625224603
2022-04-01,174.309998,1.0822608851897637
2022-04-04,178.440002,1.171781131170125
2022-04-05,175.059998,1.0985175727099867
2022-04-06,171.830002,1.0285055251585595
2022-04-07,172.139999,1.0352248909735013
2022-04-08,170.089996,0.9907898800581422
2022-04-11,165.75,0.8967179349767848
2022-04-12,167.660004,0.9381183858972859
2022-04-13,170.399994,0.9975092675486672
2022-04-14,165.289993,0.8867470149019647
2022-04-18,165.070007,0.8819786900208662
2022-04-19,167.399994,0.9324825174677751
2022-04-20,167.229996,0.9287977116476914
2022-04-21,166.419998,0.9112405324770171
2022-04-22,161.789993,0.8108824731409239
2022-04-25,162.880005,0.8345091191106484
2022-04-26,156.800003,0.7027215289288735
2022-04-27,156.570007,0.6977362314583386
2022-04-28,163.639999,0.8509824324109737
2022-04-29,157.649994,0.7211455797048758
2022-05-02,157.960007,0.7278652923291516
2022-05-03,159.479996,0.7608119406053868
2022-05-04,166.020004,0.9025704291863985
2022-05-05,156.770004,0.7020712831036479
2022-05-06,157.279999,0.7131257222394828
2022-05-09,152.059998,0.5999791554231473
2022-05-10,154.509995,0.6530842696291257
2022-05-11,146.5,0.47946295529106053
2022-05-12,142.559998,0.39406111350032236
2022-05-13,147.110001,0.49268508281642553
2022-05-16,145.539993,0.45865424353609174
2022-05-17,149.240005,0.5388541620761921
2022-05-18,140.820007,0.35634579353365514
2022-05-19,137.350006,0.28113149759784
2022-05-20,137.589996,0.2863334208484779
2022-05-23,143.110001,0.4059827493752361
2022-05-24,140.360001,0.3463748951344183
2022-05-25,140.520004,0.3498430534988158
2022-05-26,143.779999,0.4205053468754684
2022-05-27,149.639999,0.5475242653668106
2022-05-31,148.839996,0.5301837336518233
2022-06-01,148.710007,0.527366146246401
2022-06-02,151.210007,0.5815551046471444
2022-06-03,145.380005,0.45518641030544454
2022-06-06,146.139999,0.4716597236057699
2022-06-07,148.710007,0.527366146246401
2022-06-08,147.960007,0.511109458726178
2022-06-09,142.639999,0.3957951818447291
2022-06-10,137.130005,0.2763628475829913
2022-06-13,131.880005,0.16256603494143015
2022-06-14,132.759995,0.18164033154265805
2022-06-15,135.429993,0.23951409576348512
2022-06-16,130.059998,0.12311632149660534
2022-06-17,131.559998,0.1556296965370514
2022-06-21,135.869995,0.24905139579318253
2022-06-22,135.350006,0.2377803308772453
2022-06-23,138.270004,0.3010729909381467
2022-06-24,141.660004,0.3745532185295545
2022-06-27,141.660004,0.3745532185295545
2022-06-28,137.440002,0.283082213397933
2022-06-29,139.229996,0.3218813775593653
2022-06-30,136.720001,0.2674757717029356
2022-07-01,138.929993,0.3153786375245259
2022-07-05,141.559998,0.372385530140025
2022-07-06,142.919998,0.4018643235100291
2022-07-07,146.350006,0.4762117478405163
2022-07-08,147.039993,0.4911676185765378
2022-07-11,144.869995,0.4441316460358588
2022-07-12,145.860001,0.4655906036160538
2022-07-13,145.490005,0.4575707244750769
2022-07-14,148.470001,0.5221638761864297
2022-07-15,150.169998,0.559012302872185
2022-07-18,147.070007,0.49181818953551365
2022-07-19,151.0,0.5770030804123987
2022-07-20,153.039993,0.621221118738322
2022-07-21,155.350006,0.6712919980831925
2022-07-22,154.089996,0.6439805462933844
2022-07-25,152.949997,0.6192704029382283
2022-07-26,151.600006,0.5900085604820774
2022-07-27,156.789993,0.7025045563394371
2022-07-28,157.350006,0.7146431648037873
2022-07-29,162.509995,0.8264889365115046
2022-08-01,161.509995,0.8048133531512073
2022-08-02,160.009995,0.7722999781107612
2022-08-03,166.130005,0.9049547650316149
2022-08-04,165.809998,0.8980184266272361
2022-08-05,165.350006,0.8880478316861662
2022-08-08,164.869995,0.877643313241806
2022-08-09,164.919998,0.878727157436571
2022-08-10,169.240005,0.9723658292821393
2022-08-11,168.490005,0.9561091417619163
2022-08-12,172.100006,1.0343580193681734
2022-08-15,173.190002,1.0579843185285638
2022-08-16,173.029999,1.0545161601641664
2022-08-17,174.550003,1.0874631335741518
2022-08-18,174.149994,1.0787927051497823
2022-08-19,171.520004,1.021786137668034
2022-08-22,167.570007,0.9361676484216096
2022-08-23,167.229996,0.9287977116476914
2022-08-24,167.529999,0.9353004516825308
2022-08-25,170.029999,0.9894894100832742
2022-08-26,163.619995,0.8505488340414343
2022-08-29,161.380005,0.8019957440702024
2022-08-30,158.910004,0.748457031494684
2022-08-31,157.220001,0.7118252305890316
2022-09-01,157.960007,0.7278652923291516
2022-09-02,155.809998,0.6812625930242624
2022-09-06,154.529999,0.6535178679986651
2022-09-07,155.960007,0.684514125608557
2022-09-08,154.460007,0.6520007505681109
2022-09-09,157.369995,0.7150764380395759
2022-09-12,163.429993,0.8464304298518113
2022-09-13,153.839996,0.63856165045331
2022-09-14,155.309998,0.6704248013441138
2022-09-15,152.369995,0.606698521238089
2022-09-16,150.699997,0.5705003403775593
2022-09-19,154.479996,0.6524340238039
2022-09-20,156.899994,0.7048888921846528
2022-09-21,153.720001,0.6359606888279908
2022-09-22,152.740005,0.6147187038372328
2022-09-23,150.429993,0.5646478461679456
2022-09-26,150.770004,0.5720177829418637
2022-09-27,151.759995,0.593476415388308
2022-09-28,149.839996,0.5518593170121205
2022-09-29,142.479996,0.3923270234803317
2022-09-30,138.199997,0.2995555483738423
2022-10-03,142.449997,0.39167677765510606
2022-10-04,146.100006,0.4707928520004419
2022-10-05,146.399994,0.47729526690153046
2022-10-06,145.429993,0.45626992936645877
2022-10-07,140.089996,0.3405223792492213
2022-10-10,140.419998,0.3476753651092857
2022-10-11,138.979996,0.3164624817192909
2022-10-12,138.339996,0.3025901083687009
2022-10-13,142.990005,0.4033817660743335
2022-10-14,138.380005,0.303457326783363
2022-10-17,142.410004,0.3908099060497775
2022-10-18,143.75,0.4198551010502428
2022-10-19,143.860001,0.4222394368954591
2022-10-20,143.389999,0.41205186936495214
2022-10-21,147.270004,0.49615324118082293
2022-10-24,149.449997,0.5434058611771876
2022-10-25,152.339996,0.606048275412864
2022-10-26,149.350006,0.5412384979214083
2022-10-27,144.800003,0.4426145286053052
2022-10-28,155.740005,0.6797454539181249
2022-10-31,153.339996,0.6277238587731614
2022-11-01,150.649994,0.5694164961827942
2022-11-02,145.029999,0.44759982607584015
2022-11-03,138.880005,0.31429511846351166
2022-11-04,138.380005,0.303457326783363
2022-11-07,138.919998,0.31516199006883966
2022-11-08,139.5,0.327733871768979
2022-11-09,134.869995,0.22737581243288518
2022-11-10,146.869995,0.4874828127564535
2022-11-11,149.699997,0.548824757017262
2022-11-14,148.279999,0.5180454719968066
2022-11-15,150.039993,0.5561943686574299
2022-11-16,148.789993,0.5290998894570582
2022-11-17,150.720001,0.5709339387470987
2022-11-18,151.289993,0.5832888478578016
2022-11-21,148.009995,0.5121929777871929
2022-11-22,150.179993,0.5592289503278712
2022-11-23,151.070007,0.5785205229767031
2022-11-25,148.110001,0.5143606661767229
2022-11-28,144.220001,0.43004264690516586
2022-11-29,141.169998,0.36393205262950873
2022-11-30,148.029999,0.5126265761567322
2022-12-01,148.309998,0.5186957178220322
2022-12-02,147.809998,0.5078579261418835
2022-12-05,146.630005,0.48228088950581627
2022-12-06,142.910004,0.40164769772992615
2022-12-07,140.940002,0.3589467551589738
2022-12-08,142.649994,0.3960118293004154
2022-12-09,142.160004,0.3853910102097031
2022-12-12,144.490005,0.43589514111477956
2022-12-13,145.470001,0.45713712610553753
2022-12-14,143.210007,0.4081504377647655
2022-12-15,136.5,0.2627071216880869
2022-12-16,134.509995,0.21957260242317844
2022-12-19,132.369995,0.17318685403214176
2022-12-20,132.300003,0.17166973660158816
2022-12-21,135.449997,0.23994769413302452
2022-12-22,132.229996,0.17015229403728374
2022-12-23,131.860001,0.16213243657189075
2022-12-27,130.029999,0.1224660756713797
2022-12-28,126.040001,0.035980541414959946
2022-12-29,129.610001,0.11336237401122169
2022-12-30,129.929993,0.12029838728184963
2023-01-03,125.07,0.014955203879887913
2023-01-04,126.360001,0.04291672809025495
2023-01-05,125.019997,0.013871359685123189
2023-01-06,129.619995,0.11357899979132402
2023-01-09,130.149994,0.12506703729669832
2023-01-10,130.729996,0.1376389189968377
2023-01-11,133.490005,0.1974637241515086
2023-01-12,133.410004,0.19572965580710122
2023-01-13,134.759995,0.2249914982632528
2023-01-17,135.940002,0.25056883835748694
2023-01-18,135.210007,0.23474577088238663
2023-01-19,135.270004,0.2360462408572546
2023-01-20,137.869995,0.2924025625137773
2023-01-23,141.110001,0.36263158265464135
2023-01-24,142.529999,0.39341086767509675
2023-01-25,141.860001,0.37888827017486437
2023-01-26,143.960007,0.42440712528498853
2023-01-27,145.929993,0.4671077210466074
2023-01-30,143.0,0.4035984135300198
2023-01-31,144.289993,0.4315597643357201
2023-02-01,145.429993,0.45626992936645877
2023-02-02,150.820007,0.5731016271366287
2023-02-03,154.5,0.6528676221734394
2023-02-06,151.729996,0.5928261695630823
2023-02-07,154.649994,0.6561188296239837
2023-02-08,151.919998,0.5969445737527054
2023-02-09,150.869995,0.5741851461976429
2023-02-10,151.009995,0.577219727868085
2023-02-13,153.850006,0.6387786230427465
2023-02-14,153.199997,0.6246892987783027
2023-02-15,155.330002,0.6708583997136531
2023-02-16,153.710007,0.6357440630478879
2023-02-17,152.550003,0.6106002996476098
2023-02-21,148.479996,0.5223805236421158
2023-02-22,148.910004,0.5317011978917103
2023-02-23,149.399994,0.5423220169824226
2023-02-24,146.710007,0.4840149795258063
2023-02-27,147.919998,0.5102422403115159
2023-02-28,147.410004,0.4991878228512643
2023-03-01,145.309998,0.45366896774114013
2023-03-02,145.910004,0.46667444781081824
2023-03-03,151.029999,0.5776533262376243
2023-03-06,153.830002,0.6383450246732071
2023-03-07,151.600006,0.5900085604820774
2023-03-08,152.869995,0.6175363129182377
2023-03-09,150.589996,0.5681160045323436
2023-03-10,148.5,0.5228141220116552
2023-03-13,150.470001,0.5655150429070244
2023-03-14,152.589996,0.6114671712529384
2023-03-15,152.990005,0.6201375996773072
2023-03-16,155.850006,0.6821297897633413
2023-03-17,155.0,0.6637054138535882
2023-03-20,157.399994,0.7157266838648014
2023-03-21,159.279999,0.7564768889600776
2023-03-22,157.830002,0.7250473581143966
2023-03-23,158.929993,0.7488903047304731
2023-03-24,160.25,0.7775022264951493
2023-03-27,158.279999,0.7348013055997802
2023-03-28,157.649994,0.7211455797048758
2023-03-29,160.770004,0.7887736165448374
2023-03-30,162.360001,0.8232377290609603
2023-03-31,164.899994,0.8782935590670317
2023-04-03,166.169998,0.9058216366369428
2023-04-04,165.630005,0.8941169733514661
2023-04-05,163.759995,0.8535834157118763
2023-04-06,164.660004,0.8730916358163938
2023-04-10,162.029999,0.8160847432008953
2023-04-11,160.800003,0.789423862370063
2023-04-12,160.100006,0.774251019044605
2023-04-13,165.559998,0.8925995307871617
2023-04-14,165.210007,0.8850132716913075
2023-04-17,165.229996,0.8854465449270967
2023-04-18,166.470001,0.9123243766717821
2023-04-19,167.630005,0.9374681400720609
2023-04-20,166.649994,0.9162258299475521
2023-04-21,165.020004,0.8808948458261011
2023-04-24,165.330002,0.8876142333166268
2023-04-25,163.770004,0.8538003666257294
2023-04-26,163.759995,0.8535834157118763
2023-04-27,168.410004,0.9543750734175089
2023-04-28,169.679993,0.9819028258536698
2023-05-01,169.589996,0.9799520883779935
2023-05-02,168.539993,0.9571926608229311
2023-05-03,167.449997,0.9335663616625401
2023-05-04,165.789993,0.8975848065821134
2023-05-05,173.570007,1.0662211485833937
2023-05-08,173.5,1.0647037060190894
2023-05-09,171.770004,1.0272050335081084
2023-05-10,173.559998,1.0660041976695407
2023-05-11,173.75,1.0701226018591636
2023-05-12,172.570007,1.0445455652230964
2023-05-15,172.070007,1.0337077735429476
2023-05-16,172.070007,1.0337077735429476
2023-05-17,172.690002,1.047146526848415
2023-05-18,175.050003,1.0983009252543003
2023-05-19,175.160004,1.1006852610995161
2023-05-22,174.199997,1.0798765493445472
2023-05-23,171.559998,1.0226530309489459
2023-05-24,171.839996,1.0287221509386626
2023-05-25,172.990005,1.0536492668832544
2023-05-26,175.429993,1.1065374301753796
2023-05-30,177.300003,1.1470709878149694
2023-05-31,177.25,1.1459871436202045
2023-06-01,180.089996,1.2075457136611158
2023-06-02,180.949997,1.2261867370265545
2023-06-05,179.580002,1.1964912962008643
2023-06-06,179.210007,1.1884714387354707
2023-06-07,177.820007,1.1583423778646575
2023-06-08,180.570007,1.2179502321054754
2023-06-09,180.960007,1.226403709615991
2023-06-12,183.789993,1.2877453070674658
2023-06-13,183.309998,1.27734113543244
2023-06-14,183.949997,1.2912134871074465
2023-06-15,186.009995,1.3358651454784927
2023-06-16,184.919998,1.3122388246425183
2023-06-20,185.009995,1.3141895621181952
2023-06-21,183.960007,1.291430459696883
2023-06-22,187.0,1.3573240813831038
2023-06-23,186.679993,1.350387742978725
2023-06-26,185.270004,1.3198254088721229
2023-06-27,188.059998,1.3803001563938524
2023-06-28,189.25,1.4060941439437729
2023-06-29,189.589996,1.4134637555839407
2023-06-30,193.970001,1.5084029190799597
2023-07-03,192.460007,1.4756729182594106
2023-07-05,191.330002,1.4511794006843581
2023-07-06,191.809998,1.4615835939949675
2023-07-07,190.679993,1.4370900764199144
2023-07-10,188.610001,1.392221792268766
2023-07-11,188.080002,1.3807337547633918
2023-07-12,189.770004,1.4173655339934608
2023-07-13,190.539993,1.434055494749473
2023-07-14,190.690002,1.4373070273337676
2023-07-17,193.990005,1.508836517449499
2023-07-18,193.729996,1.5032006706955716
2023-07-19,195.100006,1.5328964366550126
2023-07-20,193.130005,1.4901955157596436
2023-07-21,191.940002,1.4644015065341394
2023-07-24,192.75,1.4819586857048135
2023-07-25,193.619995,1.5008163348503551
2023-07-26,194.5,1.519890956585334
2023-07-27,193.220001,1.4921462315597367
2023-07-28,195.830002,1.5487195258056963
2023-07-31,196.449997,1.5621582791111637
2023-08-01,195.610001,1.5439508757908476
2023-08-02,192.580002,1.47827387988473
2023-08-03,191.169998,1.447711220644377
2023-08-04,181.990005,1.2487295171259307
2023-08-07,178.850006,1.1806682070501806
2023-08-08,179.800003,1.201259946215713
2023-08-09,178.190002,1.1663622353300505
2023-08-10,177.970001,1.1615935853152017
2023-08-11,177.789993,1.1576918069056816
2023-08-14,179.460007,1.193890334575545
2023-08-15,177.449997,1.1503221952655138
2023-08-16,176.570007,1.1312478986642858
2023-08-17,174.0,1.0755414976992381
2023-08-18,174.490005,1.0861626419237005
2023-08-21,175.839996,1.115424484379852
2023-08-22,177.229996,1.145553545250665
2023-08-23,181.119995,1.2298715428466382
2023-08-24,176.380005,1.1271294944746628
2023-08-25,178.610001,1.1754659586657925
2023-08-28,180.190002,1.2097134020506453
2023-08-29,184.119995,1.2948982929275303
2023-08-30,187.649994,1.3714130805137967
2023-08-31,187.869995,1.3761817305286455
2023-09-01,189.460007,1.4106461681785185
2023-09-05,189.699997,1.4158480914291565
2023-09-06,182.910004,1.2686710321418206
2023-09-07,177.559998,1.15270653111073
2023-09-08,178.179993,1.1661452844161975
2023-09-11,179.360001,1.1917226461860155
2023-09-12,176.300003,1.1253954044546721
2023-09-13,174.210007,1.0800935219339838
2023-09-14,175.740005,1.113257121124072
2023-09-15,175.009995,1.0974337285152216
2023-09-18,177.970001,1.1615935853152017
2023-09-19,179.070007,1.1854368570650293
2023-09-20,175.490005,1.1078382252839978
2023-09-21,173.929993,1.0740240551349336
2023-09-22,174.789993,1.0926650568247895
2023-09-25,176.080002,1.1206267544398234
2023-09-26,171.960007,1.0313234593733147
2023-09-27,170.429993,0.9981595133738929
2023-09-28,170.690002,1.0037953601278202
2023-09-29,171.210007,1.0150667718530917
2023-10-02,173.75,1.0701226018591636
2023-10-03,172.399994,1.040860434269262
2023-10-04,173.660004,1.06817188605907
2023-10-05,174.910004,1.0952663652594419
2023-10-06,177.490005,1.1511893920045926
2023-10-09,178.990005,1.1837027670450386
2023-10-10,178.389999,1.1706972869753598
2023-10-11,179.800003,1.201259946215713
2023-10-12,180.710007,1.2209848137759167
2023-10-13,178.850006,1.1806682070501806
2023-10-16,178.720001,1.1778502728354248
2023-10-17,177.149994,1.1438194552306744
2023-10-18,175.839996,1.115424484379852
2023-10-19,175.460007,1.1071880011343556
2023-10-20,172.880005,1.051264952713622
2023-10-23,173.0,1.0538659143389406
2023-10-24,173.440002,1.063403214368638
2023-10-25,171.100006,1.0126824360078759
2023-10-26,166.889999,0.9214280783319402
2023-10-27,168.220001,0.9502566475523025
2023-10-30,170.289993,0.9951249317034515
2023-10-31,170.770004,1.005529450147811
2023-11-01,173.970001,1.0748912518740124
2023-11-02,177.570007,1.1529234820245833
2023-11-03,176.649994,1.1329816635505257
2023-11-06,179.229996,1.1889047119712597
2023-11-07,181.820007,1.245044711305847
2023-11-08,182.889999,1.268237412096698
2023-11-09,182.410004,1.2578332404616719
2023-11-10,186.399994,1.344318601313425
2023-11-13,184.800003,1.3096378630171996
2023-11-14,187.440002,1.3668613814128012
2023-11-15,188.009995,1.3792163121990872
2023-11-16,189.710007,1.416065064018593
2023-11-17,189.690002,1.4156314439734703
2023-11-20,191.449997,1.4537803623096768
2023-11-21,190.639999,1.4362231831390024
2023-11-22,191.309998,1.4507458023148188
2023-11-24,189.970001,1.42170058563877
2023-11-27,189.789993,1.41779880722925
2023-11-28,190.399994,1.4310209347546143
2023-11-29,189.369995,1.4086951055690915
2023-11-30,189.949997,1.4212669872692307
2023-12-01,191.240005,1.4492286632086813
2023-12-04,189.429993,1.4099955972195428
2023-12-05,193.419998,1.496481283205046
2023-12-06,192.320007,1.4726383365889693
2023-12-07,194.270004,1.514905659114799
2023-12-08,195.710007,1.5461185641803772
2023-12-11,193.179993,1.491279034820658
2023-12-12,194.710007,1.5244429808200797
2023-12-13,197.960007,1.5948886267410463
2023-12-14,198.110001,1.5981398341915911
2023-12-15,197.570007,1.5864351492305304
2023-12-18,195.889999,1.5500199957805636
2023-12-19,196.940002,1.572779423335626
2023-12-20,194.830002,1.527043942445399
2023-12-21,194.679993,1.523792409861104
2023-12-22,193.600006,1.5003830616145666
2023-12-26,193.050003,1.488461425739653
2023-12-27,193.149994,1.4906287889954322
2023-12-28,193.580002,1.4999494632450272
2023-12-29,192.529999,1.4771900356899648
2024-01-02,185.639999,1.3278452663375158
2024-01-03,184.25,1.297716227142286
2024-01-04,181.910004,1.2469954487815234
2024-01-05,181.179993,1.2311720344970896
2024-01-08,185.559998,1.326111197993109
2024-01-09,185.139999,1.317007474657367
2024-01-10,186.190002,1.3397669022124294
2024-01-11,185.589996,1.3267614221427513
2024-01-12,185.919998,1.3339144080028158
2024-01-16,183.630005,1.2842774738368186
2024-01-17,182.679993,1.2636854095375356
